,BVP,EDA,ACC_x,ACC_y,ACC_z,TEMP,label
332,0.64604795,0.022738226,0.71694344,0.5254936,0.7683766,0.76416576,0.0
333,0.61101663,0.018049143,0.69695336,0.5974569,0.7722916,0.752505,0.0
334,0.650506,0.022453321,0.78525054,0.5761232,0.75302035,0.7340679,0.0
335,0.531306,0.6849438,0.17230211,0.34902072,0.63277364,0.92461586,0.0
336,0.5158472,0.7176442,0.13791282,0.29345438,0.60781926,0.9325802,0.0
337,0.46417624,0.6780724,0.17241693,0.28564286,0.6852997,0.9340699,0.0
338,0.565609,0.05724413,0.5460497,0.255336,0.86641085,0.06043916,0.0
339,0.62496096,0.0556247,0.4914914,0.24684356,0.87806314,0.05634562,0.0
340,0.5723972,0.06438652,0.5925719,0.24572727,0.8795206,0.051368855,0.0
341,0.5945022,0.07857276,0.57914567,0.22686099,0.88893646,0.063649744,0.0
342,0.60028833,0.0633972,0.6006163,0.22343081,0.8958041,0.064025514,0.0
343,0.5854944,0.052612025,0.58029866,0.20890066,0.90339667,0.070008375,0.0
344,0.5799404,0.070581265,0.59624606,0.26046,0.8860345,0.062826835,0.0
345,0.601732,0.064501606,0.5689322,0.2551428,0.89166087,0.06568639,0.0
346,0.62892944,0.07307861,0.5907413,0.2361381,0.9013582,0.04573202,0.0
347,0.5799332,0.06276712,0.60611236,0.23853847,0.8889871,0.048420325,0.0
348,0.64841765,0.05421642,0.5826341,0.21392734,0.8900035,0.061898936,0.0
349,0.6414464,0.053712167,0.57630277,0.2381666,0.8875142,0.05597962,0.0
350,0.57938063,0.061919764,0.5908621,0.22915491,0.8880544,0.055965323,0.0
351,0.6349943,0.0537882,0.5852812,0.22993292,0.89435804,0.058239605,0.0
352,0.57056874,0.08474347,0.540905,0.2624819,0.89060426,0.070411734,0.0
353,0.63049,0.3947643,0.89325833,0.33328605,0.6846068,0.67401165,0.0
354,0.47806498,0.01069234,0.41341728,0.40451375,0.3758841,0.7926342,0.0
355,0.50875956,0.009194723,0.4721111,0.409184,0.32755747,0.8433126,0.0
356,0.47618932,0.0111147985,0.38311198,0.41109082,0.34325713,0.8110481,0.0
357,0.50863695,0.007202212,0.37597167,0.4120653,0.2965412,0.8168331,0.0
358,0.48768425,0.009268027,0.4716295,0.3540387,0.26492712,0.798848,0.0
359,0.5148275,0.009812741,0.3636544,0.41542855,0.2928733,0.80099434,0.0
360,0.46898898,0.0072756023,0.42788994,0.4805651,0.286822,0.8008168,0.0
361,0.4244786,0.009691996,0.38262305,0.4086283,0.3070922,0.79819524,0.0
362,0.56833863,0.07394987,0.60473883,0.23698668,0.8835132,0.055558346,0.0
363,0.49607018,0.0073356214,0.39953762,0.47040942,0.25960642,0.82666665,0.0
364,0.5400579,0.063020945,0.58357865,0.24704847,0.9101866,0.06363046,0.0
365,0.562437,0.04730806,0.6141934,0.24083814,0.8842963,0.0867333,0.0
366,0.6261024,0.025777869,0.60134643,0.4272038,0.84499675,0.099778086,0.0
367,0.59737855,0.018618586,0.58059424,0.3994961,0.8634242,0.09822978,0.0
368,0.6053106,0.022224065,0.56204474,0.4927642,0.8493724,0.110680826,0.0
369,0.5699896,0.017642092,0.5288969,0.45529982,0.8531067,0.07742072,0.0
370,0.6308277,0.016838329,0.5428134,0.40937197,0.84983456,0.10556446,0.0
371,0.5698381,0.020162161,0.524073,0.45597953,0.83620834,0.09036666,0.0
372,0.59490514,0.027260281,0.56175834,0.42308438,0.8243657,0.10812844,0.0
373,0.59927,0.02142596,0.54503006,0.4194077,0.8554527,0.09617104,0.0
374,0.6049825,0.021274744,0.570963,0.41038173,0.8618168,0.0706753,0.0
375,0.6282866,0.023950802,0.55225205,0.40309003,0.8713401,0.081522815,0.0
376,0.5933853,0.02091459,0.5301714,0.38990548,0.86721605,0.074549705,0.0
377,0.6204756,0.07844657,0.59440315,0.3039034,0.91069686,0.06341862,0.0
378,0.63686687,0.021013938,0.4924292,0.37110466,0.8784391,0.08608779,0.0
379,0.6126473,0.02108021,0.53767127,0.3523996,0.8651782,0.09708546,0.0
380,0.6187092,0.027248278,0.57285255,0.3279205,0.8888338,0.08198903,0.0
381,0.58761615,0.021146392,0.56175125,0.3704744,0.91333693,0.0918749,0.0
382,0.6012701,0.024160944,0.57042986,0.36847436,0.90082395,0.065600686,0.0
383,0.61264664,0.031948958,0.6111688,0.29167616,0.90617716,0.09329376,0.0
384,0.61343765,0.025174165,0.5994759,0.32014346,0.87768245,0.080700636,0.0
385,0.5971285,0.024552073,0.5723647,0.29260573,0.89386153,0.07461709,0.0
386,0.56656784,0.031968195,0.5263105,0.34182927,0.92133343,0.07106747,0.0
387,0.60855764,0.027336458,0.64091,0.30331463,0.9054843,0.07779753,0.0
388,0.5753814,0.034450915,0.5495398,0.3009627,0.8974207,0.08715358,0.0
389,0.6171187,0.035183568,0.58586574,0.26692057,0.8852105,0.06572672,0.0
390,0.65432423,0.023692112,0.50954205,0.36272898,0.8708401,0.07182507,0.0
391,0.40711948,0.007817534,0.39962813,0.45459467,0.28590974,0.7489802,0.0
392,0.49566507,0.008662631,0.36823747,0.3752317,0.28225744,0.78434396,0.0
393,0.4724062,0.010277548,0.37731552,0.38913295,0.30042747,0.81706226,0.0
394,0.49793112,0.021613622,0.62873316,0.20263946,0.51822746,0.77674913,0.0
395,0.4258859,0.02260973,0.6501682,0.21294719,0.5152793,0.76030743,0.0
396,0.48484713,0.018489992,0.6731616,0.19893403,0.44762677,0.7374211,0.0
397,0.5029137,0.013552616,0.66720986,0.20793058,0.4495458,0.72138673,0.0
398,0.4600116,0.017626934,0.645125,0.20506297,0.43970516,0.65405834,0.0
399,0.4324738,0.01866537,0.68330634,0.19126782,0.4576041,0.78136164,0.0
400,0.4578031,0.016856369,0.72117245,0.18686675,0.45784342,0.7727196,0.0
401,0.49570498,0.027227217,0.6636984,0.1931175,0.4578871,0.7349287,0.0
402,0.5082607,0.014431736,0.7041398,0.1651613,0.5302313,0.8227925,0.0
403,0.43434402,0.014985792,0.678742,0.1917026,0.5258401,0.7482195,0.0
404,0.50909096,0.017698921,0.7015313,0.19005077,0.55289865,0.8080093,0.0
405,0.4036529,0.021301255,0.6316605,0.22808704,0.56852615,0.7749881,0.0
406,0.4678262,0.021117713,0.70649517,0.22663108,0.5229357,0.7319782,0.0
407,0.5402733,0.019614311,0.6341919,0.19713512,0.4944617,0.7476818,0.0
408,0.4502852,0.024557045,0.6768754,0.21219577,0.51855135,0.7992041,0.0
409,0.45444423,0.02064571,0.67711127,0.17088158,0.52598417,0.8078082,0.0
410,0.5044513,0.021131892,0.6769966,0.19445345,0.5265258,0.77637506,0.0
411,0.4714,0.017539425,0.6287233,0.22109804,0.49536037,0.8121417,0.0
412,0.46272367,0.6818452,0.15302862,0.47014758,0.6557907,0.9232487,0.0
413,0.5534929,0.6797935,0.16997786,0.36317426,0.6677382,0.930486,0.0
414,0.47580945,0.7184222,0.14042261,0.4014461,0.71675277,0.9256541,0.0
415,0.45257193,0.66338444,0.17063452,0.36820033,0.6168599,0.9367349,0.0
416,0.44905972,0.6966705,0.15309088,0.3494508,0.65065604,0.94506025,0.0
417,0.5144688,0.6783716,0.15401833,0.38962647,0.6793316,0.92842156,0.0
418,0.47519323,0.019304,0.6933446,0.22299135,0.5365762,0.7423249,0.0
419,0.49937078,0.011756378,0.62208974,0.21077044,0.5269114,0.7584643,0.0
420,0.45050153,0.014625123,0.65550596,0.2674015,0.50521964,0.8173148,0.0
421,0.4841127,0.014084681,0.7062048,0.25866368,0.48776105,0.7695594,0.0
422,0.40673536,0.007835067,0.40042716,0.3895942,0.2886194,0.8387506,0.0
423,0.52392495,0.009839788,0.49120948,0.38022703,0.29830825,0.7758794,0.0
424,0.46542236,0.009970175,0.50754505,0.3919635,0.3408587,0.83426386,0.0
425,0.47523856,0.009144145,0.440898,0.43181726,0.37274063,0.77909935,0.0
426,0.4808163,0.014639945,0.43304545,0.34025678,0.39462373,0.8128467,0.0
427,0.47455043,0.009591796,0.4932957,0.31301332,0.42932892,0.77037495,0.0
428,0.47192147,0.014909816,0.53314155,0.3812348,0.415399,0.8305456,0.0
429,0.42139778,0.0075202947,0.54742897,0.33762124,0.34027147,0.7506468,0.0
430,0.5245896,0.0070552183,0.5499904,0.3532062,0.38950056,0.7997704,0.0
431,0.4781386,0.008127503,0.4904757,0.36835912,0.3748852,0.81739664,0.0
432,0.50486195,0.014903403,0.67366564,0.30674067,0.3573853,0.8220502,0.0
433,0.4281836,0.009461952,0.6160114,0.41373655,0.34987926,0.8281624,0.0
434,0.4983333,0.010525555,0.63595486,0.3538705,0.39874843,0.78195834,0.0
435,0.4840818,0.007396864,0.5716384,0.32371685,0.40678215,0.77889436,0.0
436,0.4528966,0.012252293,0.67427975,0.33000788,0.3603146,0.75969076,0.0
437,0.48699582,0.0065495386,0.566441,0.35234788,0.42014483,0.7920537,0.0
438,0.50374925,0.010167253,0.580816,0.27400932,0.42281568,0.76117486,0.0
439,0.5006986,0.009693423,0.6619991,0.29205364,0.38733697,0.87809396,0.0
440,0.45137182,0.013764655,0.60058016,0.2812191,0.45456612,0.76455885,0.0
441,0.44178316,0.008244503,0.6076592,0.32869053,0.41915426,0.7831475,0.0
442,0.45395574,0.010543941,0.6012362,0.30353943,0.4483036,0.76908284,0.0
443,0.5185293,0.016967993,0.66094303,0.25461775,0.48243812,0.8046978,0.0
444,0.46952516,0.012382105,0.6400758,0.26769137,0.4114141,0.75171286,0.0
445,0.5466316,0.013587318,0.65005976,0.29026717,0.45454934,0.783925,0.0
446,0.42559844,0.010844714,0.6499775,0.27028787,0.52635646,0.7545416,0.0
447,0.56489855,0.024572894,0.5598056,0.45351622,0.87463397,0.09993438,0.0
448,0.65197635,0.019344475,0.6452461,0.5646267,0.61055857,0.7482952,0.0
449,0.5700972,0.0015856405,0.65568703,0.40993235,0.8134142,0.79391176,0.0
450,0.5507051,0.0014503725,0.5425116,0.46510687,0.84478927,0.70156026,0.0
451,0.4829695,0.010189048,0.9449821,0.23761341,0.6445943,0.897842,0.0
452,0.49631882,0.011182201,0.94219905,0.26420566,0.6249316,0.8954786,0.0
453,0.550442,0.008309482,0.94147813,0.25183332,0.5943594,0.8869559,0.0
454,0.4989018,0.007924468,0.9553158,0.24079643,0.57498246,0.88701105,0.0
455,0.46615592,0.009073055,0.94386363,0.21887691,0.47932187,0.8792139,0.0
456,0.53728,0.007902486,0.9277888,0.29370448,0.55217284,0.88459545,0.0
457,0.48949265,0.007095719,0.94058794,0.23005173,0.58221704,0.8791437,0.0
458,0.49304307,0.010356177,0.94293284,0.26532912,0.5497701,0.90789276,0.0
459,0.5267264,0.010102368,0.9397694,0.2597058,0.52807134,0.87862176,0.0
460,0.47598913,0.0070283255,0.9259987,0.25724712,0.47572762,0.88796216,0.0
461,0.49929053,0.008976385,0.9384434,0.27470565,0.5474811,0.8924785,0.0
462,0.48799887,0.008096246,0.92809343,0.23958771,0.6455981,0.89886,0.0
463,0.4538449,0.013775961,0.9388983,0.24418023,0.57283497,0.8911476,0.0
464,0.53230906,0.011683309,0.9214776,0.30543736,0.5877746,0.8867018,0.0
465,0.4493538,0.008532249,0.9224237,0.27325815,0.5944877,0.8697508,0.0
466,0.5598826,0.012387552,0.93918955,0.30565694,0.52332884,0.89734083,0.0
467,0.5100861,0.009412847,0.94435984,0.3192613,0.46508315,0.8957518,0.0
468,0.46437195,0.007636137,0.9434379,0.30830622,0.5396079,0.8814345,0.0
469,0.4776528,0.012004381,0.9437302,0.31160372,0.46659213,0.87230587,0.0
470,0.47838303,0.010102124,0.9367417,0.27386105,0.5224433,0.8900055,0.0
471,0.46946248,0.009030823,0.93746966,0.25654966,0.44643262,0.8923713,0.0
472,0.51204985,0.007947955,0.9543473,0.29800346,0.45283017,0.8801544,0.0
473,0.51794934,0.007406449,0.9416702,0.2665746,0.4867865,0.880636,0.0
474,0.49287,0.009371252,0.9385957,0.26736775,0.41785833,0.88867044,0.0
475,0.4844266,0.008791105,0.9527745,0.30375686,0.5375168,0.8710959,0.0
476,0.45602256,0.008147659,0.92817754,0.2545878,0.4708193,0.90195334,0.0
477,0.5903121,0.008952958,0.9378687,0.24562994,0.60328203,0.884459,0.0
478,0.51900715,0.011207367,0.95209706,0.2251774,0.61944306,0.8918115,0.0
479,0.5579894,0.018502718,0.3021458,0.74410367,0.97399,0.68120223,0.0
480,0.4548464,0.032757536,0.2936132,0.68280494,0.9751449,0.71637136,0.0
481,0.5639342,0.02973424,0.3072552,0.70526475,0.9725709,0.67520416,0.0
482,0.48545375,0.021270296,0.35626256,0.68328965,0.9819916,0.66349405,0.0
483,0.5508726,0.036051888,0.38679996,0.6915116,0.9704466,0.6554836,0.0
484,0.5227937,0.010956926,0.91688496,0.22740953,0.6492781,0.9068229,0.0
485,0.38940683,0.011021957,0.90238065,0.22797328,0.6730391,0.899171,0.0
486,0.539662,0.011937532,0.90598094,0.21978413,0.63535535,0.89234006,0.0
487,0.516693,0.010197207,0.913171,0.23299141,0.63995165,0.89964145,0.0
488,0.50287324,0.008025337,0.9059385,0.22923447,0.63766325,0.8972406,0.0
489,0.5345183,0.009234216,0.9132086,0.21644732,0.62205034,0.9059901,0.0
490,0.48053846,0.0065082363,0.9269423,0.22471468,0.6181815,0.8944736,0.0
491,0.48958135,0.008974218,0.9047677,0.23888817,0.69060004,0.89986324,0.0
492,0.4584475,0.010126984,0.9172651,0.20192255,0.71472496,0.9005104,0.0
493,0.4901324,0.0075802966,0.9311812,0.20526192,0.69804007,0.8921567,0.0
494,0.46293837,0.008682867,0.9349135,0.22277048,0.65123856,0.9035934,0.0
495,0.50506073,0.007918648,0.93044156,0.20527649,0.6490334,0.8842182,0.0
496,0.47793332,0.00975265,0.92752904,0.21607704,0.63642746,0.91136944,0.0
497,0.5197873,0.0069552963,0.92482007,0.19737352,0.67858696,0.91608906,0.0
498,0.4723612,0.012127086,0.9355989,0.24640802,0.6566648,0.8974507,0.0
499,0.5146713,0.008076445,0.93184507,0.22815996,0.60800505,0.892204,0.0
500,0.47492322,0.009901255,0.924674,0.21271253,0.6650966,0.9013991,0.0
501,0.50285655,0.011654669,0.92142683,0.20022379,0.622512,0.89911586,0.0
502,0.53471947,0.009398142,0.9303096,0.20218882,0.62163013,0.9167368,0.0
503,0.4575534,0.008091832,0.93466437,0.24565764,0.681902,0.8927892,0.0
504,0.49469614,0.021546973,0.28391737,0.74152374,0.97401345,0.66499275,0.0
505,0.49973425,0.0073551163,0.94182855,0.2612469,0.4535209,0.9013033,0.0
506,0.53649306,0.010490442,0.9401315,0.25958708,0.44325632,0.90435404,0.0
507,0.49745053,0.027894123,0.6523715,0.34186637,0.62084305,0.040845007,0.0
508,0.46969685,0.026020354,0.621743,0.37000096,0.69233733,0.041188873,0.0
509,0.47722393,0.03833731,0.6166146,0.39071685,0.6316891,0.040732116,0.0
510,0.46499828,0.027806403,0.67771083,0.3820529,0.6366194,0.037542496,0.0
511,0.49543464,0.024738917,0.625781,0.4091944,0.65846044,0.037279308,0.0
512,0.50473344,0.027970962,0.6750335,0.38347772,0.7124078,0.03394757,0.0
513,0.4608966,0.031453647,0.61164063,0.38544545,0.6999604,0.037134875,0.0
514,0.45145082,0.038062554,0.652106,0.3717034,0.6483832,0.03727379,0.0
515,0.46847767,0.024798911,0.6662343,0.36901817,0.7000037,0.03768929,0.0
516,0.46938094,0.02845994,0.693803,0.35184285,0.679266,0.043076534,0.0
517,0.5004763,0.023793677,0.6840457,0.41821027,0.67174244,0.040093478,0.0
518,0.51879025,0.027626216,0.69306374,0.39550197,0.6302698,0.03952302,0.0
519,0.4055153,0.032724556,0.6663507,0.4181743,0.67003703,0.028032942,0.0
520,0.49302503,0.030793179,0.6819116,0.38580185,0.67927414,0.038807023,0.0
521,0.4586321,0.025476018,0.676519,0.37808084,0.65676004,0.034775794,0.0
522,0.47381657,0.028946467,0.6195378,0.42200607,0.6849532,0.033973087,0.0
523,0.5005849,0.02554184,0.6554695,0.40867585,0.6803958,0.04302052,0.0
524,0.4594106,0.02298085,0.6102215,0.47767955,0.65244883,0.0386202,0.0
525,0.49026576,0.027875155,0.64707714,0.45752183,0.6317892,0.043614857,0.0
526,0.4974867,0.02903883,0.6292779,0.43130377,0.64609647,0.034317352,0.0
527,0.5199617,0.028146753,0.63184017,0.45338082,0.6769886,0.036907557,0.0
528,0.419641,0.034189943,0.6490851,0.4636745,0.6219113,0.033642,0.0
529,0.5081416,0.024753278,0.65999824,0.48210979,0.6013384,0.039128985,0.0
530,0.45230457,0.0304804,0.64977723,0.44679984,0.6553625,0.03327635,0.0
531,0.5204008,0.036039826,0.6837145,0.36937708,0.6488477,0.03505812,0.0
532,0.49993956,0.012148451,0.9258343,0.28301296,0.45752427,0.8902902,0.0
533,0.47084478,0.036960952,0.7075519,0.3461988,0.6068187,0.037327256,0.0
534,0.51056665,0.031593278,0.6487063,0.3529893,0.5593006,0.031265922,0.0
535,0.42447263,0.010066947,0.94668937,0.27388543,0.40759867,0.89160883,0.0
536,0.47645533,0.010317197,0.9483384,0.2920689,0.39097595,0.9105189,0.0
537,0.5025102,0.010127443,0.94713914,0.30952337,0.39923108,0.8827263,0.0
538,0.49023968,0.011206264,0.94186157,0.2958211,0.43090558,0.88268256,0.0
539,0.47174704,0.01007065,0.9334612,0.3081313,0.43083858,0.87744695,0.0
540,0.5526013,0.011309824,0.9415309,0.3348285,0.43396816,0.91348046,0.0
541,0.5036195,0.009502973,0.9459944,0.3040973,0.40786624,0.9075319,0.0
542,0.54297876,0.011789803,0.94299275,0.34915558,0.39301986,0.90289396,0.0
543,0.5131071,0.012163592,0.93689823,0.343816,0.3897035,0.8940452,0.0
544,0.4821299,0.051240098,0.7344287,0.3353293,0.5750313,0.045273144,0.0
545,0.43287927,0.04013021,0.7499566,0.32969874,0.52630746,0.041841216,0.0
546,0.4568854,0.031749453,0.69998103,0.33583793,0.58064383,0.035331186,0.0
547,0.47695354,0.041189466,0.7683916,0.35615128,0.541687,0.044457648,0.0
548,0.49349537,0.040451203,0.70863235,0.36554745,0.5211298,0.044660736,0.0
549,0.499547,0.03809561,0.7091501,0.3496656,0.5422695,0.04814421,0.0
550,0.440978,0.038442522,0.7156271,0.3245565,0.5488218,0.033332407,0.0
551,0.4974863,0.043961678,0.717541,0.32508603,0.5465295,0.050219994,0.0
552,0.4992665,0.039982963,0.738466,0.36590755,0.5365338,0.045851313,0.0
553,0.4416408,0.043784007,0.73704886,0.32264465,0.5244376,0.033882543,0.0
554,0.4818051,0.038178124,0.6970254,0.33043885,0.5172257,0.04056134,0.0
555,0.4677621,0.03062734,0.7395392,0.31603527,0.5011568,0.047740575,0.0
556,0.5243222,0.03969555,0.72878766,0.37712565,0.5555633,0.038902346,0.0
557,0.487895,0.03803797,0.70453256,0.38017553,0.53869236,0.028366642,0.0
558,0.43807554,0.03151366,0.68245924,0.36508855,0.5297053,0.036514144,0.0
559,0.48497203,0.03855592,0.72989863,0.32776892,0.51123846,0.038573362,0.0
560,0.5071328,0.028698877,0.308301,0.69216573,0.9774014,0.69793063,0.0
561,0.5305698,0.020770509,0.27476862,0.67921424,0.9810182,0.7121848,0.0
562,0.511989,0.033636656,0.29698235,0.6707612,0.9820696,0.6653382,0.0
563,0.65744925,0.35391876,0.919318,0.24706367,0.6305145,0.7005823,0.0
564,0.6243492,0.3245004,0.90438306,0.30575386,0.6320495,0.68650126,0.0
565,0.6231648,0.35861093,0.9118976,0.27225634,0.66493016,0.6972108,0.0
566,0.6978034,0.31308475,0.89934605,0.29562956,0.63281596,0.67073524,0.0
567,0.6493564,0.35541955,0.91169643,0.25327015,0.6386596,0.71635234,0.0
568,0.6510914,0.3623709,0.88613737,0.2298022,0.61554974,0.7077001,0.0
569,0.65142506,0.3081514,0.90001523,0.22448568,0.6380601,0.7286584,0.0
570,0.62794536,0.33086583,0.8965347,0.25343356,0.6230597,0.6725359,0.0
571,0.596215,0.33921105,0.89391536,0.26381308,0.648136,0.73181957,0.0
572,0.64349246,0.31846312,0.9281211,0.19235636,0.625006,0.7290619,0.0
573,0.661628,0.31448486,0.9219684,0.19030055,0.66987824,0.7645499,0.0
574,0.60912323,0.3529677,0.9123969,0.29537663,0.67497164,0.69434804,0.0
575,0.6006275,0.33448672,0.90480846,0.21129987,0.65251136,0.76342607,0.0
576,0.64116853,0.28794175,0.92256445,0.209527,0.58524936,0.7287207,0.0
577,0.65701663,0.26615256,0.9072909,0.18708497,0.63873786,0.7536481,0.0
578,0.5920132,0.27846146,0.88316923,0.1984662,0.61353797,0.7742435,0.0
579,0.6316744,0.30564553,0.8991618,0.24668841,0.6409476,0.74660534,0.0
580,0.67919976,0.30004746,0.8981571,0.23558477,0.57900625,0.76230365,0.0
581,0.7018862,0.3427628,0.88464415,0.24869253,0.64602643,0.7687433,0.0
582,0.6573629,0.27005088,0.8920296,0.26603484,0.61419034,0.7100111,0.0
583,0.6009587,0.32227787,0.88259375,0.3094654,0.6092791,0.7311087,0.0
584,0.63414836,0.27078122,0.8848209,0.28039595,0.6375318,0.7438788,0.0
585,0.61256486,0.30926034,0.8729711,0.27695525,0.64713615,0.77254146,0.0
586,0.6777025,0.26977313,0.8726189,0.2447918,0.6228136,0.74722123,0.0
587,0.6510281,0.30027783,0.92930907,0.21988584,0.63218176,0.73017704,0.0
588,0.62233216,0.289829,0.8852594,0.29016137,0.6875375,0.7546271,0.0
589,0.64789724,0.33591303,0.8995647,0.27840158,0.64779925,0.70291317,0.0
590,0.66666836,0.33513084,0.90828335,0.29053518,0.6048028,0.6708386,0.0
591,0.6238602,0.36693916,0.8837555,0.3015073,0.7446397,0.6366551,0.0
592,0.6184307,0.37195346,0.8904548,0.31088248,0.76702607,0.662956,0.0
593,0.6562171,0.38946065,0.9021384,0.28157035,0.7437872,0.67147976,0.0
594,0.6470825,0.35344794,0.8466152,0.30320862,0.7307551,0.6540494,0.0
595,0.6911216,0.390262,0.89886457,0.27380472,0.7556632,0.66076255,0.0
596,0.6584139,0.34701014,0.88879114,0.2885802,0.6928309,0.63707477,0.0
597,0.635689,0.37859696,0.89096165,0.31676057,0.67997926,0.6860389,0.0
598,0.64318776,0.33031794,0.90193045,0.31507924,0.71780914,0.6798487,0.0
599,0.63159966,0.35501474,0.9093082,0.2856145,0.7160434,0.6925481,0.0
600,0.6592916,0.36037216,0.8990204,0.3180336,0.73814905,0.66379815,0.0
601,0.63677675,0.4008168,0.88943017,0.33178407,0.6757058,0.66352886,0.0
602,0.6748783,0.37798652,0.8842041,0.3091275,0.6157392,0.6786696,0.0
603,0.61140466,0.35833782,0.88997304,0.32013622,0.6950528,0.7073426,0.0
604,0.63260216,0.37833875,0.9168458,0.2592731,0.7031071,0.6914826,0.0
605,0.66585916,0.3632997,0.9159933,0.2821625,0.6755898,0.6644744,0.0
606,0.61841273,0.3557019,0.91961336,0.3189709,0.6661041,0.6377782,0.0
607,0.6495283,0.38756588,0.8850046,0.29545087,0.6503879,0.67759573,0.0
608,0.6424847,0.41088223,0.9116926,0.2938765,0.642385,0.67252415,0.0
609,0.6539749,0.37320033,0.91202193,0.27413493,0.6255796,0.6474219,0.0
610,0.58765894,0.3663159,0.90020084,0.2694479,0.64519495,0.64224446,0.0
611,0.66075057,0.38058665,0.90852374,0.29551762,0.61929697,0.6636248,0.0
612,0.60319376,0.3456527,0.9277016,0.21587875,0.5884826,0.6742146,0.0
613,0.6337895,0.3812483,0.91289186,0.26753074,0.6195902,0.6924841,0.0
614,0.6314025,0.37654975,0.9179681,0.27292636,0.6559993,0.6618229,0.0
615,0.6549181,0.39336818,0.8830819,0.30121654,0.6650032,0.68031603,0.0
616,0.6363709,0.3303586,0.863711,0.2919106,0.65745634,0.7199936,0.0
617,0.6493018,0.3063564,0.87921226,0.31478828,0.7086002,0.76261795,0.0
618,0.6363731,0.27939025,0.88166344,0.29965004,0.717792,0.78545403,0.0
619,0.5060599,0.022669163,0.3663382,0.7121825,0.97338843,0.6567539,0.0
620,0.5261918,0.02828553,0.34537566,0.63625497,0.97350544,0.6655967,0.0
621,0.52853996,0.029584918,0.42891553,0.72698706,0.9721404,0.710243,0.0
622,0.47809145,0.029945465,0.35019973,0.68371964,0.9801288,0.67928565,0.0
623,0.5381102,0.040833157,0.4343174,0.7247525,0.9761031,0.602902,0.0
624,0.4356251,0.031431474,0.35069984,0.70542973,0.98339707,0.7064173,0.0
625,0.49167576,0.02509399,0.40405482,0.7339531,0.9776499,0.67498773,0.0
626,0.5215818,0.031021079,0.31104556,0.7190382,0.98235726,0.67362285,0.0
627,0.5701867,0.018931312,0.30658603,0.7168226,0.9752794,0.68756,0.0
628,0.48232013,0.02195438,0.34113318,0.7015885,0.97707546,0.69916123,0.0
629,0.4842965,0.026687158,0.3494043,0.7786646,0.97828364,0.7534048,0.0
630,0.5143703,0.03687314,0.38591138,0.7427224,0.9590851,0.67078227,0.0
631,0.44611275,0.029530883,0.37149248,0.6920281,0.9667836,0.6580286,0.0
632,0.47145382,0.02466579,0.35450333,0.7075922,0.9710395,0.650176,0.0
633,0.47790146,0.0197847,0.3642012,0.6642193,0.97731304,0.68525064,0.0
634,0.51898134,0.029531429,0.3471844,0.70907634,0.98416984,0.66438746,0.0
635,0.53709835,0.025748936,0.38901886,0.6783103,0.982543,0.67997223,0.0
636,0.5312891,0.018794773,0.29084828,0.7136491,0.9809734,0.71034855,0.0
637,0.44051865,0.023535343,0.33516195,0.67247164,0.98085004,0.71092355,0.0
638,0.5423863,0.027288182,0.3134071,0.72640395,0.983754,0.678778,0.0
639,0.49417886,0.034182657,0.39388818,0.7537903,0.9802899,0.6735334,0.0
640,0.52007365,0.02695133,0.34683448,0.682112,0.9815668,0.6698976,0.0
641,0.52122444,0.02809706,0.41289285,0.7369231,0.98493564,0.6962204,0.0
642,0.50162256,0.029584438,0.31920737,0.69031703,0.98322207,0.70646673,0.0
643,0.5735104,0.026072541,0.38560277,0.68308455,0.9753234,0.68229467,0.0
644,0.4437122,0.027394993,0.44493505,0.6844556,0.96023774,0.6311889,0.0
645,0.5125145,0.030245118,0.40194777,0.6489451,0.96591985,0.61676943,0.0
646,0.534198,0.028445262,0.3953886,0.7101199,0.9546246,0.6555141,0.0
647,0.6467106,0.27738982,0.86323893,0.26876876,0.61833143,0.7591856,0.0
648,0.63163394,0.28233838,0.8424317,0.29231283,0.6739346,0.76473826,0.0
649,0.45943758,0.038224168,0.4279488,0.6939654,0.9276822,0.56958055,0.0
650,0.5111837,0.03998032,0.4927097,0.7056737,0.93335426,0.5421354,0.0
651,0.51655537,0.042602792,0.43214163,0.69980925,0.9335812,0.6309955,0.0
652,0.48533657,0.041476525,0.40746272,0.6149671,0.92541784,0.5171452,0.0
653,0.44238058,0.03795238,0.369244,0.6270758,0.9170408,0.5770085,0.0
654,0.556822,0.046947014,0.3989979,0.6789662,0.94026667,0.6259009,0.0
655,0.510838,0.039176848,0.41431838,0.6331762,0.94828695,0.60772616,0.0
656,0.5433446,0.03704692,0.41535205,0.6968703,0.92301625,0.6308274,0.0
657,0.49703,0.041893847,0.49775434,0.72606444,0.9300909,0.60202736,0.0
658,0.53736615,0.037866116,0.44256088,0.67592055,0.9370229,0.59529096,0.0
659,0.43431398,0.035814885,0.45257345,0.6584624,0.9309786,0.6395303,0.0
660,0.5182563,0.0306143,0.38995534,0.68632376,0.94764924,0.6427704,0.0
661,0.49986795,0.054336805,0.38150993,0.6827298,0.94354194,0.5672158,0.0
662,0.50303566,0.057896487,0.4355324,0.6672039,0.9294829,0.5280636,0.0
663,0.44868243,0.030705841,0.46261668,0.64729184,0.9352249,0.63486123,0.0
664,0.5581889,0.039643575,0.45223653,0.6254763,0.94462496,0.6168691,0.0
665,0.46875265,0.03531442,0.5179164,0.6065836,0.9430834,0.5895848,0.0
